direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Se Vende Departamento Espectacular Departamento Céntrico En Santiago, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3770|99|1|1|-33.4370425|-70.6579253|https://www.portalinmobiliario.com/MLC-2343562212-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=5425bdae-887e-4446-bcfb-fc668b3550a6
Lira 238, 8330074 Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3990|86|3|2|-33.4464468|-70.6397881|https://www.portalinmobiliario.com/MLC-1477622211-amplio-departamento-3d-2b-en-lira-cerca-metro-u-catolica-_JM#position=6&search_layout=grid&type=item&tracking_id=6d4e128f-5275-4e06-8d7e-0c438f1d2669
Arturo Prat 407, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|4500|74|3|2|-33.4503617|-70.6493887|https://www.portalinmobiliario.com/MLC-2209088298-dpto-3d2b-1e1b-arturo-prat-metro-y-parque-almagro-_JM#position=14&search_layout=grid&type=item&tracking_id=479a64ac-b4db-4747-96ed-f9eeb769ac5b
Departamento San Diego 255, Bulnes, Santiago, RM (Metropolitana)|2300|49|2|2|-33.4485746|-70.6509933|https://www.portalinmobiliario.com/MLC-1477327455-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=7514db6d-7fb3-4277-8f22-38aa683a3d53
General Gana 1063, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|1590|29|1|1|-33.4712446|-70.6481275|https://www.portalinmobiliario.com/MLC-1456456045-1d-1b-1bod-general-gana-1063-santiago-_JM#position=14&search_layout=grid&type=item&tracking_id=99f60eaa-8e14-45ee-9e01-d7188c481cb1
Teatinos / Compañía De Jesús, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2257|55|1|2|-33.4388582|-70.6556231|https://www.portalinmobiliario.com/MLC-2076322840-departamento-en-venta-en-santiago-_JM#position=40&search_layout=grid&type=item&tracking_id=6a0541ab-6da3-49a5-9586-47dd564c67b2
Av. Santa Rosa // Cóndor, San Diego, Santiago, RM (Metropolitana)|2300|37|1|1|-33.4491079|-70.645171|https://www.portalinmobiliario.com/MLC-2117674398-departamento-av-santa-rosa-condor-id-80751-_JM#position=2&search_layout=grid&type=item&tracking_id=0622dfbd-7753-4981-b918-d3fdfe03f135
Santo Domingo 2246, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|1700|22|1|1|-33.4381514|-70.6676997|https://www.portalinmobiliario.com/MLC-2060387754-se-vende-home-studio-en-santo-domingo-2246-_JM#position=45&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
Tarapacá 876, Bulnes, Santiago, RM (Metropolitana)|1950|0|1|1|-33.44706|-70.648376|https://www.portalinmobiliario.com/MLC-1437564927-edificio-tarapaca-1-bod-piso-21-_JM#position=31&search_layout=grid&type=item&tracking_id=df1cd368-12f0-449b-8dfa-a60cad47a1e6
General Mackenna 1555, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2500|26|1|1|-33.433228|-70.659729|https://www.portalinmobiliario.com/MLC-1437586869-edificio-general-mackenna-vista-poniente-piso-2-_JM#position=41&search_layout=grid&type=item&tracking_id=e468ac46-7985-4564-a354-7d033d847bf0
Entre Argomedo Y Portugal Cercano A La Estación De Metro L5 - Santa Isabel, Y Metro L3/l5, Santa Isabel, Santiago, RM (Metropolitana)|1630|25|1|1|-33.4481481|-70.6355543|https://www.portalinmobiliario.com/MLC-2378562646-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=33&search_layout=grid&type=item&tracking_id=1b2ac868-87b2-4cb4-b9fe-5c97faa2dccc
Rebajado Marin 145 Metro Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|2090|42|1|1|-33.4455741|-70.6345217|https://www.portalinmobiliario.com/MLC-2330332838-rebajado-marin-145-metro-santa-isabel-_JM#position=3&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
San Diego 1473, Parque O'Higgins, Santiago, RM (Metropolitana)|1800|0|2|1|-33.465248|-70.648949|https://www.portalinmobiliario.com/MLC-1454830937-edificio-san-diego-piso-17-_JM#position=3&search_layout=grid&type=item&tracking_id=19e9dcd2-f0ff-4664-bb16-516cea3bc611
Catedral 3033, Barrio Yungay, Santiago, RM (Metropolitana)|2990|56|2|2|-33.4398025|-70.6769328|https://www.portalinmobiliario.com/MLC-1442314333-departamento-catedral-3033-id-94510-_JM#position=43&search_layout=grid&type=item&tracking_id=34b36a08-9978-4dbe-aaa8-213ba5b391fc
Santa Rosa/curicó, Bulnes, Santiago, RM (Metropolitana)|4000|75|3|2|-33.4473721|-70.6454916|https://www.portalinmobiliario.com/MLC-2218306884-santa-rosacurico-_JM#position=19&search_layout=grid&type=item&tracking_id=f24f6532-afea-4963-9918-2c229fe3edb6
Ma - Maturana 750 Esquina Rosas, Metro Ricardo Cumming, Barrio Brasil, Santiago, RM (Metropolitana)|1780|32|2|1|-33.4358467|-70.66743|https://www.portalinmobiliario.com/MLC-2275241632-depto-32m2-maturana-750-con-2d-1b-metro-cumming-_JM#position=47&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Vicuña Mackenna / Coquimbo, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2980|50|2|1|-33.4538812|-70.6306254|https://www.portalinmobiliario.com/MLC-2117712656-departamento-vicuna-mackenna-coquimbo-id-94622-_JM#position=24&search_layout=grid&type=item&tracking_id=b7926041-5dfe-4da6-8510-47a42ad4baa0
Dieciocho, Parque Almagro, Santiago, RM (Metropolitana)|2015|32|1|1|-33.4538095|-70.6566456|https://www.portalinmobiliario.com/MLC-2279545044-departamento-dieciocho-id-43987-_JM#position=10&search_layout=grid&type=item&tracking_id=6e951999-8e82-47f7-8d86-0cebf6b5a687
Maipú / Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)|2100|47|2|1|-33.4322184|-70.6775348|https://www.portalinmobiliario.com/MLC-1445054721-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=7&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Vicuña Mackenna 1881, Ñuñoa, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3193|72|1|1|-33.4682265|-70.6266287|https://www.portalinmobiliario.com/MLC-2253569932-edificio-nuble-vicuna-mackenna-1881-santiago--_JM#position=45&search_layout=grid&type=item&tracking_id=4a18d21b-0402-4b2f-b67f-ba6ae8f22203
Mario Kreutzberger, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1850|28|1|1|-33.4357698|-70.658995|https://www.portalinmobiliario.com/MLC-2278739148-precioso-departamento-en-venta-de-1-dormitorio-en-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=b724bf96-7df1-4fb5-85b5-dc888222771b
Metro Parque Bustamante / Carlos Porter - Vicuña Mackenna, Santa Isabel, Santiago, RM (Metropolitana)|7000|160|5|3|-33.4440462|-70.6336609|https://www.portalinmobiliario.com/MLC-1448383969-venta-departamento-habitacional-o-comercialmetro-bustamante-_JM#position=34&search_layout=grid&type=item&tracking_id=ae078f09-9f02-426a-a7a3-c76c48996a6a
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-2337131258-departamento-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=cc3e9985-9fc0-4e7c-86ab-0563e313939a
Moneda - Tucapel Jimenez, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1990|34|1|1|-33.4425717|-70.6595952|https://www.portalinmobiliario.com/MLC-1452093475-departamento-en-venta-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=060baa90-8b2b-435c-8bd4-78d129392cd3
Copiapó, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3200|57|2|2|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-2380423910-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=10&search_layout=grid&type=item&tracking_id=e2bb7d32-69af-42e0-a7cd-04177582fe79
Compañía De Jesús 1500 - 1800, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|3000|49|2|2|-33.4394842|-70.6620545|https://www.portalinmobiliario.com/MLC-2388637240-becor-vende-dpto-2d-2b-1e-en-compania-de-jesus-santiago-_JM#position=37&search_layout=grid&type=item&tracking_id=3c68a156-359e-45e6-8ef2-690f1500b577
Santa Isabel 361, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|4407|46|2|2|-33.4490174|-70.6378969|https://www.portalinmobiliario.com/MLC-1441902371-santa-isabel-lira-_JM#position=29&search_layout=grid&type=item&tracking_id=5de835be-8d08-4808-b8ad-98bffbb400d6
Depto En Venta Rebajado A 2990 Uf Frente Al P O Higgins, Franklin - Biobío, Santiago, RM (Metropolitana)|2990|53|2|2|-33.4709469|-70.6545399|https://www.portalinmobiliario.com/MLC-2305275398-depto-en-venta-rebajado-a-2990-uf-frente-al-p-o-higgins-_JM#position=33&search_layout=grid&type=item&tracking_id=4de0ff12-7d85-4a09-a5bc-23b187016a29
Vicuña Mackenna 1751, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3287|55|3|2|-33.466621|-70.626976|https://www.portalinmobiliario.com/MLC-1437653135-edificio-vicuna-mackenna-1-bod-piso-16-_JM#position=18&search_layout=grid&type=item&tracking_id=88f210af-410b-440c-bd0f-b2e479178e41
Parque Los Reyes, Santiago, RM (Metropolitana)|3517|49|2|2|-33.43048|-70.671469|https://www.portalinmobiliario.com/MLC-2282006334-departamento-nuevo-venta-en-verde-oportunidad-_JM#position=4&search_layout=grid&type=item&tracking_id=a98e79ca-dc2b-4ac9-bc8f-48ab6449071e
Carmen & Marín, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1883|33|1|1|-33.447522|-70.6422855|https://www.portalinmobiliario.com/MLC-2388728052-excelente-oprtunidad-departamento-cercano-al-metro-_JM#position=29&search_layout=grid&type=item&tracking_id=d60e6c37-694c-4d05-9f1b-51f6bc2102dc
General Mackenna 1260, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3100|75|3|2|-33.4335253|-70.6553944|https://www.portalinmobiliario.com/MLC-1470120655-oferta-venta-amplio-y-luminoso-dpto-de-3d2b-_JM#position=28&search_layout=grid&type=item&tracking_id=ecdb45d2-9a53-4d84-9596-557b47614778
Catedral / Amunategui / San Martín, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|5100|66|3|2|-33.4380944|-70.6575077|https://www.portalinmobiliario.com/MLC-1452093491-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=45&search_layout=grid&type=item&tracking_id=07845d48-f48e-4d2d-8177-8db0ae602cd7
Metro Toesca, Parque Almagro, Santiago, RM (Metropolitana)|3900|49|2|2|-33.4533324|-70.6579393|https://www.portalinmobiliario.com/MLC-1475768645-departamento-en-venta-en-santiago-_JM#position=21&search_layout=grid&type=item&tracking_id=aeec4c64-2f1b-4010-8dde-30ac1e686bb2
Nataniel Cox / Santiaguillo, Parque O'Higgins, Santiago, RM (Metropolitana)|2175|43|2|1|-33.4610851|-70.651423|https://www.portalinmobiliario.com/MLC-2329049702-venta-departamento-santiago-2-dorm-metro-parque-ohiggins-_JM#position=33&search_layout=grid&type=item&tracking_id=08583c8e-4fe9-4051-82a4-aa9ad5a506e4
Esmeralda / Mac Iver, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2650|47|2|1|-33.4347302|-70.6477849|https://www.portalinmobiliario.com/MLC-2158873724-clasico-depto-amplio-de-2d431b-stgo-centro-_JM#position=20&search_layout=grid&type=item&tracking_id=060baa90-8b2b-435c-8bd4-78d129392cd3
Manuel Antonio Tocornal, Santa Isabel, Santiago, RM (Metropolitana)|2600|53|2|2|-33.4481869|-70.641035|https://www.portalinmobiliario.com/MLC-1447591571-departamento-manuel-antonio-tocornal-id-94505-_JM#position=31&search_layout=grid&type=item&tracking_id=5e123917-8ae4-4fbc-af57-c075ac0a25c3
Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)|3579|58|2|2|-33.471386|-70.645248|https://www.portalinmobiliario.com/MLC-1440331029-edificio-chiloe-piso-2-_JM#position=23&search_layout=grid&type=item&tracking_id=eea918e5-ee32-469b-8390-edf757239b31
Santa Elvira / Vicuña Mackenna 9, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2100|30|1|1|-33.4576819|-70.6299283|https://www.portalinmobiliario.com/MLC-2117635180-departamento-santa-elvira-vicuna-mackenna-9-id-84847-_JM#position=36&search_layout=grid&type=item&tracking_id=0770310a-699f-4ed7-93b8-99c88ca2db6e
Catedral 1837, Barrio Brasil, Santiago, RM (Metropolitana)|2104|37|2|1|-33.4382896|-70.6631393|https://www.portalinmobiliario.com/MLC-2311429946-se-vende-2d1b-a-pasos-metro-santa-ana-l2-y-l5-santiago-_JM#position=25&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Carmen, 297, Santa Isabel, Santiago, RM (Metropolitana)|3099|76|3|2|-33.4474871|-70.6424037|https://www.portalinmobiliario.com/MLC-2313471182-oportunidad-departamento-versatil-_JM#position=23&search_layout=grid&type=item&tracking_id=5ef4a849-834b-426c-ba16-8715400ccaab
San Francisco/tarapaca, Bulnes, Santiago, RM (Metropolitana)|2450|42|1|1|-33.4473122|-70.6469739|https://www.portalinmobiliario.com/MLC-2276330758-departamento-en-venta-en-santiago-_JM#position=15&search_layout=grid&type=item&tracking_id=fb85d8b0-a7af-4fab-a9d2-928a311da63e
Departamento A Estrenar A Pasos Del Metro, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2500|30|1|1|-33.4580697|-70.6309855|https://www.portalinmobiliario.com/MLC-2388687430-departamento-a-estrenar-a-pasos-del-metro-_JM#position=13&search_layout=grid&type=item&tracking_id=ef370f69-7c20-4ba1-821a-216af5d8a91d
Maipú 1136, Parque Los Reyes, Santiago, RM (Metropolitana)|1950|36|2|1|-33.432217|-70.677536|https://www.portalinmobiliario.com/MLC-1453764189-edificio-maipu-vista-oriente-piso-13-_JM#position=2&search_layout=grid&type=item&tracking_id=184bf467-db98-4bf4-85e2-918796730ae5
Avenida Manuel Rodríguez 694, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|2822|47|2|2|-33.4359679|-70.66058|https://www.portalinmobiliario.com/MLC-1442209621-departamento-2-dormitorios-2-banos-santiago-centro-_JM#position=44&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Lord Cochrane, Bulnes, Santiago, RM (Metropolitana)|2850|46|2|1|-33.449341|-70.6550924|https://www.portalinmobiliario.com/MLC-2117635388-departamento-lord-cochrane-id-79316-_JM#position=27&search_layout=grid&type=item&tracking_id=e0366b74-7e4c-4f2c-a25c-8e41c09b9fa8
Avenida Manuel Rodríguez Sur, Parque Almagro, Santiago, RM (Metropolitana)|3100|43|2|2|-33.4533205|-70.6579503|https://www.portalinmobiliario.com/MLC-2297201222-departamento-avenida-manuel-rodriguez-sur-id-100671-_JM#position=4&search_layout=grid&type=item&tracking_id=97cde6bc-01c1-469f-98d7-49e578b4afd5
Victoria / Lord Cochrane, Parque O'Higgins, Santiago, RM (Metropolitana)|1500|20|1|1|-33.465072|-70.652978|https://www.portalinmobiliario.com/MLC-2122996008-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=8519a239-3f06-42ab-8293-95db6423e79e
Alonso Ovalle Con San Francisco, Bulnes, Santiago, RM (Metropolitana)|2990|56|2|2|-33.4453236|-70.6469136|https://www.portalinmobiliario.com/MLC-1466841789-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=b1a63316-4ad1-4d30-bb63-4d97a68b3f3c
José Victorino Lastarria 104, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|4700|73|3|2|-33.4396973|-70.6412967|https://www.portalinmobiliario.com/MLC-1456443997-venta-departamento-en-barrio-lastarrias-_JM#position=38&search_layout=grid&type=item&tracking_id=44b619c3-ad1c-4eeb-8fc9-84dcce2c1c18
(fnb) San Diego Esquina Santa Isabel, Parque Almagro, Santiago, RM (Metropolitana)|3763|45|2|1|-33.45058|-70.6514079|https://www.portalinmobiliario.com/MLC-1443734401-departamento-en-venta-de-2d431b-en-santiago-_JM#position=46&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Monjitas 300 - 600, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|6500|104|3|2|-33.4366393|-70.6421598|https://www.portalinmobiliario.com/MLC-1478059593-metro-bellas-artes-remodelado-_JM#position=37&search_layout=grid&type=item&tracking_id=21d5f292-c3a4-4509-9324-8684731a6cd3
Edificio Ejercito Bicentenario, Ejército - Toesca, Santiago, RM (Metropolitana)|2950|60|2|1|-33.4564026|-70.6588846|https://www.portalinmobiliario.com/MLC-1442314343-departamento-edificio-ejercito-bicentenario-id-78224-_JM#position=10&search_layout=grid&type=item&tracking_id=eff58ecc-675e-49be-a2a3-432cd58f64a4
Huérfanos 1400, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4200|78|3|2|-33.4402785|-70.6566633|https://www.portalinmobiliario.com/MLC-2385948880-amplio-departamento-3d-2b-estacionamiento-bodega-huerfanos-_JM#position=46&search_layout=grid&type=item&tracking_id=6a0541ab-6da3-49a5-9586-47dd564c67b2
Nataniel Cox 683, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2100|32|1|1|-33.4541844|-70.6528002|https://www.portalinmobiliario.com/MLC-2327082786-tercer-piso-moderno-_JM#position=22&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Parque O'Higgins, Santiago, RM (Metropolitana)|5500|82|3|2|-33.4566805|-70.6578327|https://www.portalinmobiliario.com/MLC-2090280438-venta-amplio-departamento-santiago-centro-_JM#position=41&search_layout=grid&type=item&tracking_id=0c8d3af2-2e85-4fae-a943-78b219316675
Venta Depto 2d 1b Estac Y Bodega, Santa Isabel, Santiago, RM (Metropolitana)|2900|55|2|1|-33.4494226|-70.643407|https://www.portalinmobiliario.com/MLC-2237156556-venta-depto-2d-1b-estac-y-bodega-_JM#position=19&search_layout=grid&type=item&tracking_id=92f3fbc4-b221-4e2a-9eeb-264c988d4092
Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2048|40|1|1|-33.4354062|-70.6481219|https://www.portalinmobiliario.com/MLC-2117712442-departamento-santo-domingo-id-49808-_JM#position=42&search_layout=grid&type=item&tracking_id=eff58ecc-675e-49be-a2a3-432cd58f64a4
San Martín, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2600|43|1|1|-33.438641|-70.6581827|https://www.portalinmobiliario.com/MLC-2341638268-en-venta-departamento-en-san-martin-santiago-con-bodega-_JM#position=24&search_layout=grid&type=item&tracking_id=cf516be5-79cc-42a9-9e55-a6a546ba85e4
San Diego 1499, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|1790|40|3|1|-33.465958|-70.6490745|https://www.portalinmobiliario.com/MLC-1472605597-departamentos-sin-comision-precio-bajo-mercadobodega-_JM#position=8&search_layout=grid&type=item&tracking_id=faf06f1a-4915-4f30-ae6b-3b7ddff92556
Luciano Kulczewski  220, Barrio Lastarria, Santiago, RM (Metropolitana)|1746|24|1|1|-33.4378962|-70.6393583|https://www.portalinmobiliario.com/MLC-2371417194-departamento-barrio-lastarria-_JM#position=4&search_layout=grid&type=item&tracking_id=e0689adb-bfac-4738-ab73-dcee8f51a6ed
Arturo Prat, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|2015|38|1|1|-33.4620451|-70.6477193|https://www.portalinmobiliario.com/MLC-2381921006-vendo-departamento-en-calle-arturo-prat-en-santiago-centro-_JM#position=2&search_layout=grid&type=item&tracking_id=ab73074f-879e-47ba-97fc-3ac57689706a
Tarapacá (piso 22), Bulnes, Santiago, RM (Metropolitana)|2350|32|1|1|-33.4471943|-70.6488032|https://www.portalinmobiliario.com/MLC-2078531302-departamento-tarapaca-piso-22-id-103103-_JM#position=44&search_layout=grid&type=item&tracking_id=dd130a03-46fa-4ccd-b0ee-25e6c9cee5a7
Diagonal Vicuña Mackenna 1800 - 2100, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3500|50|2|2|-33.4700254|-70.6258256|https://www.portalinmobiliario.com/MLC-2364950968-luminoso-departamento-en-diagonal-vicuna-mackenna-santiago-_JM#position=8&search_layout=grid&type=item&tracking_id=a11edb7b-3bc9-4633-9be9-e327f6fae84a
José Miguel Carrera 359, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|4600|66|2|2|-33.4519356|-70.6635963|https://www.portalinmobiliario.com/MLC-1473259369-departamento-2d2b1e1b-cercano-metro-los-heroes-y-toesca-_JM#position=2&search_layout=grid&type=item&tracking_id=0aca173a-8391-45d9-af8f-2b97882ec3d4
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-2373188030-depto-1d-1b-y-terraza-cerca-a-metro-parque-almagro-_JM#position=5&search_layout=grid&type=item&tracking_id=88f210af-410b-440c-bd0f-b2e479178e41
Santa Isabel, Santiago, RM (Metropolitana)|3050|49|2|2|-33.447615|-70.637764|https://www.portalinmobiliario.com/MLC-1469725931-departamento-tipo-mariposa-cercano-_JM#position=9&search_layout=grid&type=item&tracking_id=8f23322d-dc57-45e6-8f55-f23cbf9b140a
San Francisco, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2735|0|2|2|-33.4492373|-70.6469014|https://www.portalinmobiliario.com/MLC-2209535588-se-vende-departamento-2d-santiago-centro-metro-parque-alma-_JM#position=18&search_layout=grid&type=item&tracking_id=0622dfbd-7753-4981-b918-d3fdfe03f135
Diagonal Vicuña Mackenna 1800 - 2100, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3900|54|2|2|-33.4700254|-70.6258256|https://www.portalinmobiliario.com/MLC-1477279429-metro-nublelindocomodofuncional-_JM#position=28&search_layout=grid&type=item&tracking_id=5228b278-2f1a-4ecf-86ff-04dc450ac31b
Arturo Prat 399, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|3225|70|3|2|-33.4500115|-70.6493301|https://www.portalinmobiliario.com/MLC-2070900736-venta-de-departamento-en-excelente-ubicacion-_JM#position=25&search_layout=grid&type=item&tracking_id=b6b4d04f-7990-445d-a5ec-51f01f59d8d1
Roberto Espinoza 600-900, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2450|28|1|1|-33.4533681|-70.6534331|https://www.portalinmobiliario.com/MLC-1473743909-departamento-en-venta-santiago-centro-_JM#position=19&search_layout=grid&type=item&tracking_id=4d2f4ea3-0adc-4118-8605-a49bbdb451c8
San Isidro 488, Santa Isabel, Santiago, RM (Metropolitana)|3250|68|3|2|-33.4499366|-70.6430477|https://www.portalinmobiliario.com/MLC-1477721273-amplio-depto-3d-2b-con-estac-y-bod-a-pasos-del-metro-_JM#position=9&search_layout=grid&type=item&tracking_id=61a09ec8-fbf8-4c85-aa04-314e63902e50
Sector La Moneda, Bulnes, Santiago, RM (Metropolitana)|2497|34|1|1|-33.4489704|-70.6559288|https://www.portalinmobiliario.com/MLC-2382993326-sector-la-moneda-_JM#position=30&search_layout=grid&type=item&tracking_id=7514db6d-7fb3-4277-8f22-38aa683a3d53
Padre Miguel De Olivares 1444, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|3250|58|2|2|-33.4491768|-70.6556306|https://www.portalinmobiliario.com/MLC-2350751282-departamento-2d2b-en-excelente-ubicacion-santiago-centro-_JM#position=19&search_layout=grid&type=item&tracking_id=d58f037f-94af-43e1-a616-1ad8477c5a2a
Sector Arturo Prat, San Diego, Santiago, RM (Metropolitana)|2770|32|1|1|-33.4529784|-70.6486085|https://www.portalinmobiliario.com/MLC-2383031144-sector-arturo-prat-_JM#position=21&search_layout=grid&type=item&tracking_id=976b7e28-2715-4122-a02d-333000b0d300
