direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Diagonal Vicuña Mackenna 1800 - 2100, Santiago, Ñuñoa, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2450|37|1|1|-33.4698855|-70.6259677|https://www.portalinmobiliario.com/MLC-1475170861-oportunidad-metro-nuble-con-estacionamiento-y-bodega-_JM#position=38&search_layout=grid&type=item&tracking_id=4a18d21b-0402-4b2f-b67f-ba6ae8f22203
Cercano Metro Parque O’higgins/ Venta Sin Comisión, Parque O'Higgins, Santiago, RM (Metropolitana)|2360|38|1|1|-33.4625101|-70.6522954|https://www.portalinmobiliario.com/MLC-1442980079-cercano-metro-parque-o-higgins-venta-sin-comision-_JM#position=44&search_layout=grid&type=item&tracking_id=860b5343-80ff-4fb0-8114-58a9f2a757f3
San Isidro 0 - 200, Santa Isabel, Santiago, RM (Metropolitana)|2900|33|1|1|-33.4433282|-70.6448185|https://www.portalinmobiliario.com/MLC-2214993144-centrico-metro-santa-lucia-1d-1b-_JM#position=34&search_layout=grid&type=item&tracking_id=0b042aba-594b-4c16-97f8-db33c237c16a
Venta Departamento Santiago, Barrio Brasil, Santiago, RM (Metropolitana)|2499|60|3|1|-33.4389683|-70.6669175|https://www.portalinmobiliario.com/MLC-2362421228-venta-departamento-santiago-13905-_JM#position=18&search_layout=grid&type=item&tracking_id=9b63cc9a-bb9f-4622-af73-96d5c6576b07
Manuel Antonio Tocornal 359, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3450|52|2|2|-33.4479536|-70.6413103|https://www.portalinmobiliario.com/MLC-2369304464-hermoso-departamento-2h-2b-en-pleno-centro-ideal-para-ti-_JM#position=35&search_layout=grid&type=item&tracking_id=d60e6c37-694c-4d05-9f1b-51f6bc2102dc
Chiloe 1295, Parque O'Higgins, Santiago, RM (Metropolitana)|3150|58|2|2|-33.46219|-70.646277|https://www.portalinmobiliario.com/MLC-2364950096-venta-depto-2d2b-est-metro-av-matta-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=ab73074f-879e-47ba-97fc-3ac57689706a
Sazié, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|2100|37|1|1|-33.4511245|-70.6677632|https://www.portalinmobiliario.com/MLC-2224246660-departamento-barrio-universitario-_JM#position=10&search_layout=grid&type=item&tracking_id=2c7cc6b8-ec00-4cc1-b647-fadd07f65965
Nataniel Cox 1313, Parque O'Higgins, Santiago, RM (Metropolitana)|2450|42|1|1|-33.4626775|-70.6516143|https://www.portalinmobiliario.com/MLC-2341490380-departamento-en-venta-de-1d1b-nataniel-cox-santiago-_JM#position=27&search_layout=grid&type=item&tracking_id=c273fbd6-b709-4412-9c1d-d22dd3c0c8e5
Nataniel Cox 1302, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|2203|65|2|1|-33.4627281|-70.6510537|https://www.portalinmobiliario.com/MLC-2349602158-metro-parque-ohiggins-nataniel-cox-_JM#position=1&search_layout=grid&type=item&tracking_id=2dce33c9-a2a7-41d4-97a7-44a2755aa8c2
Carmen / Santa Isabel, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|3118|52|2|2|-33.4645779|-70.6376746|https://www.portalinmobiliario.com/MLC-1468117477-departamento-en-venta-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=75947e15-7cf0-4f78-a9b2-e1e14f47c5ba
Av. Manuel Antonio Matta 1469, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2800|88|3|1|-33.4600527|-70.6547839|https://www.portalinmobiliario.com/MLC-1478094823-departamento-ubicado-cerca-del-metro-parque-ohiggins-_JM#position=3&search_layout=grid&type=item&tracking_id=4d2f4ea3-0adc-4118-8605-a49bbdb451c8
San Francisco 228, Bulnes, Santiago, RM (Metropolitana)|2990|56|2|2|-33.4472618|-70.6469136|https://www.portalinmobiliario.com/MLC-2197281618-refv10107-venta-dpto2d2bestbod-san-franci-_JM#position=38&search_layout=grid&type=item&tracking_id=3029b441-1c74-48ca-88eb-caf6ddcbd5a9
Avenida Santa Isabel, San Diego, Santiago, RM (Metropolitana)|1790|34|1|1|-33.4505766|-70.6464411|https://www.portalinmobiliario.com/MLC-2221826376-departamento-avenida-santa-isabel-id-119916-_JM#position=47&search_layout=grid&type=item&tracking_id=fd97811e-d002-470c-ac7f-054d1c8a50ab
Carmen 1153 - Metro Matta, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1700|28|1|1|-33.4582298|-70.6394828|https://www.portalinmobiliario.com/MLC-1459248085-carmen-1153-metro-matta-_JM#position=39&search_layout=grid&type=item&tracking_id=5e8974c9-6d60-4df7-9e02-789d7654b321
Club Hípico 696, 8370370 Santiago, Región Metropolitana, Chile, Barrio República, Santiago, RM (Metropolitana)|2700|39|1|1|-33.4561843|-70.6647618|https://www.portalinmobiliario.com/MLC-2295783040-espectacular-departamento-semi-nuevo-club-hipico-_JM#position=45&search_layout=grid&type=item&tracking_id=dd4f2cbc-ac44-49e7-a344-ceee4576a4c8
San Diego 255, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|1600|26|1|1|-33.4485648|-70.6509953|https://www.portalinmobiliario.com/MLC-1465995653-san-diego-255-dp-1315-_JM#position=12&search_layout=grid&type=item&tracking_id=0c8d3af2-2e85-4fae-a943-78b219316675
Diagonal Vicuña Mackenna / Santa Elena, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2099|37|1|1|-33.4700254|-70.6258256|https://www.portalinmobiliario.com/MLC-1471478355-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=25&search_layout=grid&type=item&tracking_id=a11edb7b-3bc9-4633-9be9-e327f6fae84a
Vergara 412, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2300|40|1|1|-33.452416|-70.661482|https://www.portalinmobiliario.com/MLC-2326965018-oportunidad-inversion-agradable-barrio-universitario-_JM#position=15&search_layout=grid&type=item&tracking_id=242369c3-e4f3-4302-8812-fc2d99a49ef1
Av Vicuña Mackena 1374, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2679|45|1|1|-33.4602994|-70.6287771|https://www.portalinmobiliario.com/MLC-1477763853-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=21&search_layout=grid&type=item&tracking_id=22c846a4-8db2-4cdf-9360-cb3db1e09ce6
General Jofré 202, 0, Santa Isabel, Santiago, RM (Metropolitana)|2950|38|1|1|-33.444933|-70.635574|https://www.portalinmobiliario.com/MLC-2313659744-depto-1d1b-1-estacionamiento-en-general-jofre-_JM#position=31&search_layout=grid&type=item&tracking_id=6d4e128f-5275-4e06-8d7e-0c438f1d2669
José Miguel Carrera 359, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2950|59|2|2|-33.4519356|-70.6635963|https://www.portalinmobiliario.com/MLC-2379702148-gran-oportunidad-dpto-con-posible-novacion-de-deuda-_JM#position=8&search_layout=grid&type=item&tracking_id=0aca173a-8391-45d9-af8f-2b97882ec3d4
Serrano 611, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2850|48|2|2|-33.4524724|-70.6479555|https://www.portalinmobiliario.com/MLC-1433457711-oportunidad-depto-en-serrano-a-pasos-de-metro-parque-almagro-_JM#position=48&search_layout=grid&type=item&tracking_id=3feece92-1d5a-4cdc-b4f3-c240013cad42
Santa Victoria, Santa Isabel, Santiago, RM (Metropolitana)|1800|38|1|1|-33.4487329|-70.6415462|https://www.portalinmobiliario.com/MLC-2264973368-departamento-santa-victoria-id-121463-_JM#position=19&search_layout=grid&type=item&tracking_id=2f69ac8f-a00c-437f-b1b8-df202a04db5c
Claudio Gay, Barrio República, Santiago, RM (Metropolitana)|2110|27|1|1|-33.4564852|-70.6722155|https://www.portalinmobiliario.com/MLC-2287255678-venta-depto-studio-nuevo-en-calle-abate-molina-_JM#position=18&search_layout=grid&type=item&tracking_id=13999c8a-d1f2-4118-9b20-8e946852e19a
Oportunidad Lado Universidades, Barrio República, Santiago, RM (Metropolitana)|2900|53|2|2|-33.4514409|-70.6696011|https://www.portalinmobiliario.com/MLC-2343532216-oportunidad-lado-universidades-24976-_JM#position=8&search_layout=grid&type=item&tracking_id=2c7cc6b8-ec00-4cc1-b647-fadd07f65965
Dpto 2d 1b 1e 1b - Metro Irarrazabal!, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2190|43|2|1|-33.4539514|-70.6334591|https://www.portalinmobiliario.com/MLC-1471443005-dpto-2d-1b-1e-1b-metro-irarrazabal-24290-_JM#position=17&search_layout=grid&type=item&tracking_id=69bec6bd-6a7c-4f18-b658-5ec9b236d1c1
Matucana/ Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)|2150|33|1|1|-33.430992|-70.6804018|https://www.portalinmobiliario.com/MLC-1463466061-venta-departamento-santiago-matucana-mapocho-1-dormitorio-_JM#position=22&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Lord Cochrane 302, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|3000|55|2|2|-33.4504443|-70.6544387|https://www.portalinmobiliario.com/MLC-2229116442-oportunidad-bello-depto-mariposa-atencion-inversionistas-_JM#position=27&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Eyzaguirre 771, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2490|34|1|1|-33.4518433|-70.6458989|https://www.portalinmobiliario.com/MLC-2088590364-100propiedades-vende-centrico-depto-calle-eyzaguirre-_JM#position=28&search_layout=grid&type=item&tracking_id=479a64ac-b4db-4747-96ed-f9eeb769ac5b
San Francisco 335, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|3000|65|2|2|-33.4491364|-70.6475642|https://www.portalinmobiliario.com/MLC-2148132804-vendo-2-dormitorios-santiago-centro-_JM#position=7&search_layout=grid&type=item&tracking_id=977fb512-8e1f-4907-83b6-57e2bf3439c5
Diego De Rosales Con Dieciocho, Parque Almagro, Santiago, RM (Metropolitana)|2600|54|2|1|-33.4506846|-70.6570209|https://www.portalinmobiliario.com/MLC-1477362955-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=f84434bd-34c7-4ec3-890a-7a818ed850a6
Víctor Manuel / Victoria, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1800|48|2|1|-33.4631012|-70.6416144|https://www.portalinmobiliario.com/MLC-2299591812-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=34ecf2cd-8e9a-46f6-b079-e8a3289cf79c
Eyzaguirre / 10 De Julio / Entrega Inmediata, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2700|60|3|2|-33.4520413|-70.6426531|https://www.portalinmobiliario.com/MLC-2300706052-departamento-en-venta-de-3-dormitorios-entrega-inmediata-_JM#position=4&search_layout=grid&type=item&tracking_id=f04286ff-65e1-4cdb-bcf5-23b1c42ef423
Lord Cocharne, Victoria, 1d 1b 1e 1b, Parque O'Higgins, Santiago, RM (Metropolitana)|1500|26|1|1|-33.4652331|-70.6529351|https://www.portalinmobiliario.com/MLC-2376692060-lord-cocharne-victoria-1d-1b-1e-1b-_JM#position=31&search_layout=grid&type=item&tracking_id=faf06f1a-4915-4f30-ae6b-3b7ddff92556
Vicuña Mackenna 563, Santa Isabel, Santiago, RM (Metropolitana)|2837|30|1|1|-33.4483596|-70.6322635|https://www.portalinmobiliario.com/MLC-2232163576-venta-hermoso-departamento-condominio-espacio-urbano-vicun-_JM#position=5&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Metro Plaza De Armas O Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2750|53|2|2|-33.4360873|-70.6477733|https://www.portalinmobiliario.com/MLC-2224399094-metro-plaza-de-armas-o-bellas-artes-_JM#position=46&search_layout=grid&type=item&tracking_id=0ca39672-0ea5-4efa-9c9d-25851a13f3de
Huérfanos / Amunategui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2807|38|1|1|-33.4403299|-70.6567817|https://www.portalinmobiliario.com/MLC-1442314371-departamento-huerfanos-amunategui-id-94588-_JM#position=38&search_layout=grid&type=item&tracking_id=0c8d3af2-2e85-4fae-a943-78b219316675
Teatinos/catedral, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|5848|106|3|2|-33.438153|-70.6557514|https://www.portalinmobiliario.com/MLC-1466578925-ventadepartamentosantiago-centro-3-dormitorios-2-banos-_JM#position=26&search_layout=grid&type=item&tracking_id=a10e7d70-60f1-4b35-ba57-4b58ccfe8b29
Santiago, Región Metropolitana, Parque Almagro, Santiago, RM (Metropolitana)|2600|36|1|1|-33.4533205|-70.6579503|https://www.portalinmobiliario.com/MLC-1437371775-vendo-departamento-casi-nuevo-en-manuel-rodriguez-_JM#position=21&search_layout=grid&type=item&tracking_id=0c81ca27-5b6d-4e81-a06d-cbca10b4a524
Arturo Prat / Eleuterio Ramírez, San Diego, Santiago, RM (Metropolitana)|1980|32|1|1|-33.4496309|-70.64921|https://www.portalinmobiliario.com/MLC-2245122198-departamento-en-venta-de-1-dorm-en-stgo-aprat-eramirez-_JM#position=2&search_layout=grid&type=item&tracking_id=84c27398-c5c1-449f-b543-ec3b2ad13dae
Pérez Freire 1841, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|3500|65|2|2|-33.4709874|-70.6610101|https://www.portalinmobiliario.com/MLC-2287392930-vendo-departamento-2-dormitorios-2-banos-rondizzoni-stgo-_JM#position=25&search_layout=grid&type=item&tracking_id=3121f85d-535d-45e2-805e-a650afc0f2b2
Av. Pdte. Balmaceda 2126, 8340006 Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|3450|78|2|2|-33.4301413|-70.6663584|https://www.portalinmobiliario.com/MLC-2371356948-2d2b-parque-los-reyes-vista-despejada-muy-bien-mantenido-_JM#position=9&search_layout=grid&type=item&tracking_id=1a136d2e-b24f-4d7c-b8ab-c2d2b0471a40
Lord Cochrane, Bulnes, Santiago, RM (Metropolitana)|3800|58|3|2|-33.448527|-70.6549634|https://www.portalinmobiliario.com/MLC-1448790859-departamento-lord-cochrane-id-100665-_JM#position=27&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Santo Domingo 1220, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1814|42|1|1|-33.4367649|-70.6548365|https://www.portalinmobiliario.com/MLC-1470043721-departamento-para-remodelar-excelente-oportunidad-_JM#position=44&search_layout=grid&type=item&tracking_id=07845d48-f48e-4d2d-8177-8db0ae602cd7
Zenteno/pedro Lados, Parque O'Higgins, Santiago, RM (Metropolitana)|1746|38|2|1|-33.4656243|-70.6498174|https://www.portalinmobiliario.com/MLC-2276226938-venta-departamento-santiago-2-dormitorios-estacionamiento-_JM#position=38&search_layout=grid&type=item&tracking_id=b1a63316-4ad1-4d30-bb63-4d97a68b3f3c
Santa Victoria 360, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3600|90|3|2|-33.4479757|-70.6376426|https://www.portalinmobiliario.com/MLC-1463274061-exclusividad-y-confort-en-una-ubicacion-residencial-_JM#position=28&search_layout=grid&type=item&tracking_id=11d863d4-fae8-48a8-b5b9-dd18472c5224
Avenida Ejército Libertador 542, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2800|49|2|1|-33.4535738|-70.6600414|https://www.portalinmobiliario.com/MLC-1477547895-depto-en-venta-de-2d-amplios-metro-toesca-_JM#position=2&search_layout=grid&type=item&tracking_id=87232290-ac01-41e0-9258-bb82b93ea661
Lira/ Santa Isabel/ Portugal, Santa Isabel, Santiago, RM (Metropolitana)|1988|42|2|2|-33.4481135|-70.6399682|https://www.portalinmobiliario.com/MLC-1446557607-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=34&search_layout=grid&type=item&tracking_id=fa1f1fc1-4e3b-4900-8fb6-8e7997f099b7
Santiago, RM (Metropolitana)|3500|65|2|2|-33.45224|-70.64406|https://www.portalinmobiliario.com/MLC-1458560217-departamento-2d-2b-cercano-metro-parque-almagro-_JM#position=23&search_layout=grid&type=item&tracking_id=c0ca3a4d-16e8-4b3e-a32c-ca17797820c3
Oportunidad Compra De Depto N*403 En Santiago Centro., Parque O'Higgins, Santiago, RM (Metropolitana)|2500|32|1|1|-33.4613692|-70.6461195|https://www.portalinmobiliario.com/MLC-1444903683-oportunidad-compra-de-depto-n403-en-santiago-centro-_JM#position=33&search_layout=grid&type=item&tracking_id=0b350ee6-003c-46f8-a149-4d5d91ea2137
Sazié, Barrio República, Santiago, RM (Metropolitana)|1900|30|1|1|-33.4519368|-70.6720219|https://www.portalinmobiliario.com/MLC-2240571126-departamento-sazie-id-42405-_JM#position=31&search_layout=grid&type=item&tracking_id=d570d69c-33a2-4800-936c-b1b7af421e18
Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3100|0|2|2|-33.433729|-70.658682|https://www.portalinmobiliario.com/MLC-1439057063-departamento-en-stgo-centro-_JM#position=18&search_layout=grid&type=item&tracking_id=130d45e9-a3ff-4952-8064-9797a7092027
(mgv) Sazié/av. España, Barrio Universitario De Sector República, Santiago, Barrio República, Santiago, RM (Metropolitana)|1950|28|1|1|-33.4520051|-70.6719184|https://www.portalinmobiliario.com/MLC-2324817146-vendo-dpto-inversionistas-barrio-universitario-republica-_JM#position=3&search_layout=grid&type=item&tracking_id=8953249a-388f-48f0-8e85-4e0ca3a83c18
José Miguel Carrera, 359, Ejército - Toesca, Santiago, RM (Metropolitana)|3900|8|2|2|-33.451871|-70.663226|https://www.portalinmobiliario.com/MLC-1466915203-depto-2-dormit-2-banos-estac-y-bodega-_JM#position=4&search_layout=grid&type=item&tracking_id=633394a1-3e6d-4422-9190-7d8676bf0a16
Sta. Victoria Con Lira, Santa Isabel, Santiago, RM (Metropolitana)|4300|65|3|2|-33.4481135|-70.6399682|https://www.portalinmobiliario.com/MLC-2101026938-departamento-de-3-dormitorios-familiar-luminoso-seguro-_JM#position=3&search_layout=grid&type=item&tracking_id=93d77489-ba8c-4a5c-b224-0cbab2752f6c
General Las Heras/dieciocho, Parque Almagro, Santiago, RM (Metropolitana)|4750|73|3|2|-33.4535199|-70.6570334|https://www.portalinmobiliario.com/MLC-1477715019-departamento-general-las-herasdieciocho-_JM#position=8&search_layout=grid&type=item&tracking_id=f84434bd-34c7-4ec3-890a-7a818ed850a6
Morandé 580, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2002|35|1|1|-33.4367637|-70.6544418|https://www.portalinmobiliario.com/MLC-1477527129-morande-580-1-habitacion-_JM#position=4&search_layout=grid&type=item&tracking_id=70171495-6ecf-41cc-9b60-37e09ca4a4d2
Av. Matta Con Santiago Concha, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2150|32|1|1|-33.4583139|-70.6402218|https://www.portalinmobiliario.com/MLC-2307398336-av-matta-con-santiago-concha-_JM#position=7&search_layout=grid&type=item&tracking_id=5e8974c9-6d60-4df7-9e02-789d7654b321
Dieciocho 747, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|4000|0|1|1|-33.4553001|-70.6565212|https://www.portalinmobiliario.com/MLC-2094594374-loft-en-venta-1-dormitorio-estacionamiento-santiago-cent-_JM#position=10&search_layout=grid&type=item&tracking_id=97cde6bc-01c1-469f-98d7-49e578b4afd5
Tarapacá / San Francisco, Bulnes, Santiago, RM (Metropolitana)|3250|47|2|2|-33.447053|-70.6483756|https://www.portalinmobiliario.com/MLC-2341192236-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=48&search_layout=grid&type=item&tracking_id=fb85d8b0-a7af-4fab-a9d2-928a311da63e
Santa Elena 1631, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1990|34|1|1|-33.4655047|-70.6286154|https://www.portalinmobiliario.com/MLC-2113186388-departamento-vende-1-dormitorio-1-banos-_JM#position=24&search_layout=grid&type=item&tracking_id=a11edb7b-3bc9-4633-9be9-e327f6fae84a
Ma - Carmen 566 Esquina Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|2350|45|2|2|-33.4504296|-70.6409653|https://www.portalinmobiliario.com/MLC-1438361201-depto-2d-2b-bodega-4245m2-carmen-566-esquina-sta-isabel-_JM#position=47&search_layout=grid&type=item&tracking_id=5e123917-8ae4-4fbc-af57-c075ac0a25c3
Presidente Balmaceda 2914 - Departamento 2103, Parque Los Reyes, Santiago, RM (Metropolitana)|2015|59|2|2|-33.4271736|-70.6770248|https://www.portalinmobiliario.com/MLC-1436552041-departamento-de-finisimas-terminaciones-impecable-_JM#position=26&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
Alameda Con Av. Portugal - Gam - Metro Universidad Católica, Barrio San Borja, Santiago, RM (Metropolitana)|33000|540|7|6|-33.439568|-70.6391834|https://www.portalinmobiliario.com/MLC-1472678325-acepta-oferta-penthouse-540m-7dorm-gam-metro-u-catolica-_JM#position=44&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Santiago Centro Amoblado, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2490|35|1|1|-33.4371553|-70.6479471|https://www.portalinmobiliario.com/MLC-1461789205-departamento-en-venta-en-santiago-_JM#position=8&search_layout=grid&type=item&tracking_id=c90c8392-2534-4859-ae8c-cdf6a80846da
Arturo Prat, San Diego, Santiago, RM (Metropolitana)|2000|29|1|1|-33.4493766|-70.6490513|https://www.portalinmobiliario.com/MLC-1448783407-departamento-arturo-prat-id-100714-_JM#position=33&search_layout=grid&type=item&tracking_id=b113955d-6919-4870-8948-612f2d006649
Av. Brasil 875, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|3600|62|3|2|-33.4337782|-70.6646651|https://www.portalinmobiliario.com/MLC-1476868797-vendo-depto-62m2-3d-2b-estac-av-brasil-gral-mackenna-_JM#position=15&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
Santa Victoria Conterraza!, Santa Isabel, Santiago, RM (Metropolitana)|1693|32|1|1|-33.4481087|-70.6393602|https://www.portalinmobiliario.com/MLC-2381798320-santa-victoria-conterraza-_JM#position=21&search_layout=grid&type=item&tracking_id=ac167fdd-cf7a-4bf7-b05a-36b583c9d965
Entre Victoria Y Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|1746|38|1|1|-33.449086|-70.640733|https://www.portalinmobiliario.com/MLC-1450448659-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=1ea50ae8-cf68-41d7-8be0-18e64d4a743f
Venta De Departamento En Santa Rosa, San Diego, Santiago, RM (Metropolitana)|3430|62|2|2|-33.4568272|-70.6438743|https://www.portalinmobiliario.com/MLC-2375625722-venta-de-departamento-en-santa-rosa-23266-_JM#position=19&search_layout=grid&type=item&tracking_id=a0ed4bad-7e3b-43f2-877e-778507114d97
Lord Cochrane / Tarapacá, Bulnes, Santiago, RM (Metropolitana)|3200|46|2|2|-33.4500724|-70.654714|https://www.portalinmobiliario.com/MLC-1442314055-departamento-lord-cochrane-tarapaca-id-98635-_JM#position=22&search_layout=grid&type=item&tracking_id=eff58ecc-675e-49be-a2a3-432cd58f64a4
Carmen, Santa Isabel, Santiago, RM (Metropolitana)|2400|35|1|1|-33.4507939|-70.6411658|https://www.portalinmobiliario.com/MLC-1447362261-departamento-carmen-id-80680-_JM#position=44&search_layout=grid&type=item&tracking_id=68af4bd7-e50c-4466-9cc9-6981513ff78d
Departamento Nuevo Con Estacionamiento Y Bodega, 0, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2572|39|1|1|-33.471569|-70.628334|https://www.portalinmobiliario.com/MLC-2271158388-el-mas-economico-moderno-y-comodo-_JM#position=44&search_layout=grid&type=item&tracking_id=eeb6179b-87eb-4089-b4ec-1c78b2c2e104
Santo Domingo 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1950|35|1|1|-33.4360409|-70.6480873|https://www.portalinmobiliario.com/MLC-1471772187-inversion-metro-bellas-artes-1d1b-terraza-_JM#position=1&search_layout=grid&type=item&tracking_id=cac34015-82c8-48da-84ce-baa4479e3461
Metro Uc Terraza, Est Y Bod, Santa Isabel, Santiago, RM (Metropolitana)|3100|55|2|2|-33.4434837|-70.6409454|https://www.portalinmobiliario.com/MLC-1475851557-metro-uc-terraza-est-y-bod-_JM#position=8&search_layout=grid&type=item&tracking_id=6e3b6d58-9d4d-4192-9f0c-0de757ab7d35
Tarapacá, Bulnes, Santiago, RM (Metropolitana)|3400|60|1|1|-33.4471589|-70.6480814|https://www.portalinmobiliario.com/MLC-2117725272-departamento-tarapaca-id-44671-_JM#position=18&search_layout=grid&type=item&tracking_id=f24f6532-afea-4963-9918-2c229fe3edb6
Santa Isabel 95, Santa Isabel, Santiago, RM (Metropolitana)|2500|0|2|2|-33.447662|-70.633652|https://www.portalinmobiliario.com/MLC-2297996792-edificio-santa-isabel-1-est-1-bod-piso-14-_JM#position=46&search_layout=grid&type=item&tracking_id=ef61270b-cd58-4502-9b81-583dd0b0a3a3
Vicuña Mackenna 563, Santa Isabel, Santiago, RM (Metropolitana)|3000|50|2|2|-33.448402|-70.632202|https://www.portalinmobiliario.com/MLC-2085481602-edificio-vicuna-mackenna-piso-4-_JM#position=2&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
Gral. Bulnes 600 - 900, Santiago, Región Metropolitana, Chile, Barrio Yungay, Santiago, RM (Metropolitana)|2418|55|2|2|-33.4357025|-70.670827|https://www.portalinmobiliario.com/MLC-1478157987-hermoso-y-amplio-departamento-en-santiago-centro-_JM#position=44&search_layout=grid&type=item&tracking_id=f308d7ef-fe25-4a32-9fd8-612f2e0d33a1
San Antonio / Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2123|45|1|1|-33.4365295|-70.6484239|https://www.portalinmobiliario.com/MLC-2121661508-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=5425bdae-887e-4446-bcfb-fc668b3550a6
Av. Matta / V. Mackenna, Barrio Diez de Julio, Santiago, RM (Metropolitana)|1500|33|1|1|-33.4555137|-70.6301411|https://www.portalinmobiliario.com/MLC-2083740042-se-vende-estudio-con-terraza-metro-irarrazaval-_JM#position=10&search_layout=grid&type=item&tracking_id=d570d69c-33a2-4800-936c-b1b7af421e18
Avenida Beauchef, Parque O'Higgins, Santiago, RM (Metropolitana)|4400|77|3|2|-33.4640081|-70.6641307|https://www.portalinmobiliario.com/MLC-2196171332-departamento-avenida-beauchef-id-101433-_JM#position=4&search_layout=grid&type=item&tracking_id=c0ca3a4d-16e8-4b3e-a32c-ca17797820c3
Morandé 300 - 600, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2200|35|1|1|-33.4367637|-70.6544418|https://www.portalinmobiliario.com/MLC-1471368733-morandesanto-domingometro-plaza-de-armas-_JM#position=46&search_layout=grid&type=item&tracking_id=4d43185c-3bd9-4eb9-9ecb-e8325d08f967
Vicuña Mackenna 800 - 1000, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2100|37|2|1|-33.4538812|-70.6306254|https://www.portalinmobiliario.com/MLC-1460794617-oportunidad-vicuna-mackena-_JM#position=34&search_layout=grid&type=item&tracking_id=e2bb7d32-69af-42e0-a7cd-04177582fe79
